"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	272	913990	29.8
	"Pennsylvania"	"42"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	33	686241	4.8
	"Pennsylvania"	"42"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	39	636060	6.1
	"Pennsylvania"	"42"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	12	499133	2.4 (Unreliable)
	"Pennsylvania"	"42"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	13	409229	3.2 (Unreliable)
	"Pennsylvania"	"42"	"2005"	"2005"	"15-19 years"	"15-19"	"Female"	"F"	15	442830	3.4 (Unreliable)
	"Pennsylvania"	"42"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	33	463247	7.1
	"Pennsylvania"	"42"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	47	402848	11.7
	"Pennsylvania"	"42"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	118	414143	28.5
	"Pennsylvania"	"42"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	88	735250	12.0
	"Pennsylvania"	"42"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	217	732793	29.6
	"Pennsylvania"	"42"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	173	904768	19.1
	"Pennsylvania"	"42"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	299	884353	33.8
	"Pennsylvania"	"42"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	167	958301	17.4
	"Pennsylvania"	"42"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	278	929158	29.9
	"Pennsylvania"	"42"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	46	712666	6.5
	"Pennsylvania"	"42"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	70	662238	10.6
	"Pennsylvania"	"42"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	12	492779	2.4 (Unreliable)
	"Pennsylvania"	"42"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	15	407849	3.7 (Unreliable)
	"Pennsylvania"	"42"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	11	435637	2.5 (Unreliable)
	"Pennsylvania"	"42"	"2006"	"2006"	"15-19 years"	"15-19"	"Male"	"M"	30	469420	6.4
	"Pennsylvania"	"42"	"2006"	"2006"	"20-24 years"	"20-24"	"Female"	"F"	33	407502	8.1
	"Pennsylvania"	"42"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	139	420656	33.0
	"Pennsylvania"	"42"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	69	730818	9.4
	"Pennsylvania"	"42"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	302	730154	41.4
	"Pennsylvania"	"42"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	168	891536	18.8
	"Pennsylvania"	"42"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	316	872416	36.2
	"Pennsylvania"	"42"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	123	971768	12.7
	"Pennsylvania"	"42"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	295	942912	31.3
	"Pennsylvania"	"42"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	36	738131	4.9
	"Pennsylvania"	"42"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	62	688920	9.0
	"Pennsylvania"	"42"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	13	491401	2.6 (Unreliable)
	"Pennsylvania"	"42"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	13	431263	3.0 (Unreliable)
	"Pennsylvania"	"42"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	10	285121	3.5 (Unreliable)
	"Pennsylvania"	"42"	"2007"	"2007"	"15-19 years"	"15-19"	"Female"	"F"	13	451031	2.9 (Unreliable)
	"Pennsylvania"	"42"	"2007"	"2007"	"15-19 years"	"15-19"	"Male"	"M"	38	471210	8.1
	"Pennsylvania"	"42"	"2007"	"2007"	"20-24 years"	"20-24"	"Female"	"F"	39	411691	9.5
	"Pennsylvania"	"42"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	127	424621	29.9
	"Pennsylvania"	"42"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	94	732396	12.8
	"Pennsylvania"	"42"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	260	732382	35.5
	"Pennsylvania"	"42"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	121	874155	13.8
	"Pennsylvania"	"42"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	278	858379	32.4
	"Pennsylvania"	"42"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	206	980262	21.0
	"Pennsylvania"	"42"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	332	949652	35.0
	"Pennsylvania"	"42"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	69	762829	9.0
	"Pennsylvania"	"42"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	100	714841	14.0
	"Pennsylvania"	"42"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	13	496007	2.6 (Unreliable)
	"Pennsylvania"	"42"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	10	416314	2.4 (Unreliable)
	"Pennsylvania"	"42"	"2008"	"2008"	"15-19 years"	"15-19"	"Female"	"F"	12	450765	2.7 (Unreliable)
	"Pennsylvania"	"42"	"2008"	"2008"	"15-19 years"	"15-19"	"Male"	"M"	35	471328	7.4
	"Pennsylvania"	"42"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	49	415994	11.8
	"Pennsylvania"	"42"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	116	428079	27.1
	"Pennsylvania"	"42"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	104	740297	14.0
	"Pennsylvania"	"42"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	253	740635	34.2
	"Pennsylvania"	"42"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	178	853198	20.9
	"Pennsylvania"	"42"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	302	839671	36.0
	"Pennsylvania"	"42"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	210	984547	21.3
	"Pennsylvania"	"42"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	354	953280	37.1
	"Pennsylvania"	"42"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	69	782720	8.8
	"Pennsylvania"	"42"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	101	735644	13.7
	"Pennsylvania"	"42"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	16	510289	3.1 (Unreliable)
	"Pennsylvania"	"42"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	15	431247	3.5 (Unreliable)
	"Pennsylvania"	"42"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	13	415632	3.1 (Unreliable)
	"Pennsylvania"	"42"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	17	448436	3.8 (Unreliable)
	"Pennsylvania"	"42"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	28	468273	6.0
	"Pennsylvania"	"42"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	41	424896	9.6
	"Pennsylvania"	"42"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	97	435701	22.3
	"Pennsylvania"	"42"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	97	748014	13.0
	"Pennsylvania"	"42"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	327	750769	43.6
	"Pennsylvania"	"42"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	162	830265	19.5
	"Pennsylvania"	"42"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	277	817096	33.9
	"Pennsylvania"	"42"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	226	987352	22.9
	"Pennsylvania"	"42"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	330	956246	34.5
	"Pennsylvania"	"42"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	83	809610	10.3
	"Pennsylvania"	"42"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	136	763516	17.8
	"Pennsylvania"	"42"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	21	522663	4.0
	"Pennsylvania"	"42"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	17	443377	3.8 (Unreliable)
	"Pennsylvania"	"42"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	11	404612	2.7 (Unreliable)
	"Pennsylvania"	"42"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	13	276557	4.7 (Unreliable)
	"Pennsylvania"	"42"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	10	92632	10.8 (Unreliable)
	"Pennsylvania"	"42"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	33	462465	7.1
	"Pennsylvania"	"42"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	31	432260	7.2
	"Pennsylvania"	"42"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	125	441886	28.3
	"Pennsylvania"	"42"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	133	753869	17.6
	"Pennsylvania"	"42"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	311	757250	41.1
	"Pennsylvania"	"42"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	159	813808	19.5
	"Pennsylvania"	"42"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	274	801861	34.2
	"Pennsylvania"	"42"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	234	985572	23.7
	"Pennsylvania"	"42"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	305	954832	31.9
	"Pennsylvania"	"42"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	93	834134	11.1
	"Pennsylvania"	"42"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	141	788210	17.9
	"Pennsylvania"	"42"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	14	528698	2.6 (Unreliable)
	"Pennsylvania"	"42"	"2010"	"2010"	"65-74 years"	"65-74"	"Male"	"M"	19	450840	4.2 (Unreliable)
	"Pennsylvania"	"42"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	13	399272	3.3 (Unreliable)
	"Pennsylvania"	"42"	"2011"	"2011"	"15-19 years"	"15-19"	"Male"	"M"	35	452159	7.7
	"Pennsylvania"	"42"	"2011"	"2011"	"20-24 years"	"20-24"	"Female"	"F"	45	437746	10.3
	"Pennsylvania"	"42"	"2011"	"2011"	"20-24 years"	"20-24"	"Male"	"M"	135	448288	30.1
	"Pennsylvania"	"42"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	163	772960	21.1
	"Pennsylvania"	"42"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	402	779950	51.5
	"Pennsylvania"	"42"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	187	791983	23.6
	"Pennsylvania"	"42"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	306	782376	39.1
	"Pennsylvania"	"42"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	261	973007	26.8
	"Pennsylvania"	"42"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	394	941714	41.8
	"Pennsylvania"	"42"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	101	871140	11.6
	"Pennsylvania"	"42"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	172	823641	20.9
	"Pennsylvania"	"42"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	24	537869	4.5
	"Pennsylvania"	"42"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	27	461908	5.8
	"Pennsylvania"	"42"	"2011"	"2011"	"75-84 years"	"75-84"	"Male"	"M"	11	272812	4.0 (Unreliable)
	"Pennsylvania"	"42"	"2012"	"2012"	"15-19 years"	"15-19"	"Male"	"M"	27	441843	6.1
	"Pennsylvania"	"42"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	64	438367	14.6
	"Pennsylvania"	"42"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	145	450030	32.2
	"Pennsylvania"	"42"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	172	786565	21.9
	"Pennsylvania"	"42"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	406	797842	50.9
	"Pennsylvania"	"42"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	190	779332	24.4
	"Pennsylvania"	"42"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	325	770827	42.2
	"Pennsylvania"	"42"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	238	955277	24.9
	"Pennsylvania"	"42"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	382	925572	41.3
	"Pennsylvania"	"42"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	121	879914	13.8
	"Pennsylvania"	"42"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	189	832141	22.7
	"Pennsylvania"	"42"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	20	569970	3.5
	"Pennsylvania"	"42"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	38	493690	7.7
	"Pennsylvania"	"42"	"2012"	"2012"	"75-84 years"	"75-84"	"Female"	"F"	15	385068	3.9 (Unreliable)
	"Pennsylvania"	"42"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	41	433095	9.5
	"Pennsylvania"	"42"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	45	434258	10.4
	"Pennsylvania"	"42"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	128	448238	28.6
	"Pennsylvania"	"42"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	176	799912	22.0
	"Pennsylvania"	"42"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	414	815388	50.8
	"Pennsylvania"	"42"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	211	769104	27.4
	"Pennsylvania"	"42"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	325	761646	42.7
	"Pennsylvania"	"42"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	252	934691	27.0
	"Pennsylvania"	"42"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	377	906751	41.6
	"Pennsylvania"	"42"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	131	894065	14.7
	"Pennsylvania"	"42"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	224	846237	26.5
	"Pennsylvania"	"42"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	28	593554	4.7
	"Pennsylvania"	"42"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	32	516535	6.2
	"Pennsylvania"	"42"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	14	380337	3.7 (Unreliable)
	"Pennsylvania"	"42"	"2014"	"2014"	"15-19 years"	"15-19"	"Female"	"F"	16	410174	3.9 (Unreliable)
	"Pennsylvania"	"42"	"2014"	"2014"	"15-19 years"	"15-19"	"Male"	"M"	36	426578	8.4
	"Pennsylvania"	"42"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	58	428339	13.5
	"Pennsylvania"	"42"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	176	441773	39.8
	"Pennsylvania"	"42"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	198	812712	24.4
	"Pennsylvania"	"42"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	478	830404	57.6
	"Pennsylvania"	"42"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	221	760218	29.1
	"Pennsylvania"	"42"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	372	753683	49.4
	"Pennsylvania"	"42"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	283	915986	30.9
	"Pennsylvania"	"42"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	385	889413	43.3
	"Pennsylvania"	"42"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	162	908339	17.8
	"Pennsylvania"	"42"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	234	859520	27.2
	"Pennsylvania"	"42"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	40	615218	6.5
	"Pennsylvania"	"42"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	36	537139	6.7
	"Pennsylvania"	"42"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	13	377772	3.4 (Unreliable)
	"Pennsylvania"	"42"	"2015"	"2015"	"15-19 years"	"15-19"	"Female"	"F"	16	407629	3.9 (Unreliable)
	"Pennsylvania"	"42"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	32	422662	7.6
	"Pennsylvania"	"42"	"2015"	"2015"	"20-24 years"	"20-24"	"Female"	"F"	82	419548	19.5
	"Pennsylvania"	"42"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	170	433927	39.2
	"Pennsylvania"	"42"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	237	821159	28.9
	"Pennsylvania"	"42"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	670	841908	79.6
	"Pennsylvania"	"42"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	237	752547	31.5
	"Pennsylvania"	"42"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	477	746761	63.9
	"Pennsylvania"	"42"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	307	898765	34.2
	"Pennsylvania"	"42"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	454	874888	51.9
	"Pennsylvania"	"42"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	183	920878	19.9
	"Pennsylvania"	"42"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	273	871002	31.3
	"Pennsylvania"	"42"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	42	637707	6.6
	"Pennsylvania"	"42"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	51	558921	9.1
	"Rhode Island"	"44"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	13	86682	15.0 (Unreliable)
	"Rhode Island"	"44"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	15	83123	18.0 (Unreliable)
	"Rhode Island"	"44"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	10	67028	14.9 (Unreliable)
	"Rhode Island"	"44"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	10	87043	11.5 (Unreliable)
	"Rhode Island"	"44"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	26	83255	31.2
	"Rhode Island"	"44"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	14	67030	20.9 (Unreliable)
	"Rhode Island"	"44"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	15	86850	17.3 (Unreliable)
	"Rhode Island"	"44"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	26	83030	31.3
	"Rhode Island"	"44"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	18	72464	24.8 (Unreliable)
	"Rhode Island"	"44"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	12	66711	18.0 (Unreliable)
	"Rhode Island"	"44"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	11	86147	12.8 (Unreliable)
	"Rhode Island"	"44"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	34	82450	41.2
	"Rhode Island"	"44"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	18	73235	24.6 (Unreliable)
	"Rhode Island"	"44"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	12	69398	17.3 (Unreliable)
	"Rhode Island"	"44"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	17	66668	25.5 (Unreliable)
	"Rhode Island"	"44"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	16	85272	18.8 (Unreliable)
	"Rhode Island"	"44"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	46	81374	56.5
	"Rhode Island"	"44"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	11	78717	14.0 (Unreliable)
	"Rhode Island"	"44"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	29	74761	38.8
	"Rhode Island"	"44"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	11	66358	16.6 (Unreliable)
	"Rhode Island"	"44"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	10	83716	11.9 (Unreliable)
	"Rhode Island"	"44"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	28	80256	34.9
	"Rhode Island"	"44"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	14	80202	17.5 (Unreliable)
	"Rhode Island"	"44"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	17	75829	22.4 (Unreliable)
	"Rhode Island"	"44"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	12	64738	18.5 (Unreliable)
	"Rhode Island"	"44"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	20	81926	24.4
	"Rhode Island"	"44"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	29	78485	36.9
	"Rhode Island"	"44"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	23	81453	28.2
	"Rhode Island"	"44"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	37	76379	48.4
	"Rhode Island"	"44"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	26	63553	40.9
	"Rhode Island"	"44"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	15	79738	18.8 (Unreliable)
	"Rhode Island"	"44"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	40	76057	52.6
	"Rhode Island"	"44"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	18	82647	21.8 (Unreliable)
	"Rhode Island"	"44"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	40	77349	51.7
	"Rhode Island"	"44"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	13	56292	23.1 (Unreliable)
	"Rhode Island"	"44"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	13	63038	20.6 (Unreliable)
	"Rhode Island"	"44"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	10	77256	12.9 (Unreliable)
	"Rhode Island"	"44"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	25	73668	33.9
	"Rhode Island"	"44"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	12	83231	14.4 (Unreliable)
	"Rhode Island"	"44"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	38	77972	48.7
	"Rhode Island"	"44"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	12	57911	20.7 (Unreliable)
	"Rhode Island"	"44"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	11	64042	17.2 (Unreliable)
	"Rhode Island"	"44"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	26	63146	41.2
	"Rhode Island"	"44"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	15	74307	20.2 (Unreliable)
	"Rhode Island"	"44"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	32	71116	45.0
	"Rhode Island"	"44"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	29	83789	34.6
	"Rhode Island"	"44"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	29	78318	37.0
	"Rhode Island"	"44"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	19	59045	32.2 (Unreliable)
	"Rhode Island"	"44"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	14	63021	22.2 (Unreliable)
	"Rhode Island"	"44"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	12	71852	16.7 (Unreliable)
	"Rhode Island"	"44"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	27	68371	39.5
	"Rhode Island"	"44"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	22	83928	26.2
	"Rhode Island"	"44"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	36	78748	45.7
	"Rhode Island"	"44"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	12	65593	18.3 (Unreliable)
	"Rhode Island"	"44"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	14	61119	22.9 (Unreliable)
	"Rhode Island"	"44"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	10	63780	15.7 (Unreliable)
	"Rhode Island"	"44"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	16	63182	25.3 (Unreliable)
	"Rhode Island"	"44"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	10	70040	14.3 (Unreliable)
	"Rhode Island"	"44"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	29	66820	43.4
	"Rhode Island"	"44"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	28	83777	33.4
	"Rhode Island"	"44"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	35	78573	44.5
	"Rhode Island"	"44"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	11	67712	16.2 (Unreliable)
	"Rhode Island"	"44"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	15	62877	23.9 (Unreliable)
	"Rhode Island"	"44"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	16	64817	24.7 (Unreliable)
	"Rhode Island"	"44"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	17	64939	26.2 (Unreliable)
	"Rhode Island"	"44"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	13	67500	19.3 (Unreliable)
	"Rhode Island"	"44"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	29	64616	44.9
	"Rhode Island"	"44"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	27	82908	32.6
	"Rhode Island"	"44"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	35	77436	45.2
	"Rhode Island"	"44"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	14	70476	19.9 (Unreliable)
