State,Year,Age Group,Gender,Deaths,Population,Crude Rate,rate_unreliable,code
Utah,2013.0,25-34 years,Female,48.0,217167.0,22.1,0,UT
Utah,2013.0,25-34 years,Male,101.0,223296.0,45.2,0,UT
Utah,2013.0,35-44 years,Female,53.0,183121.0,28.9,0,UT
Utah,2013.0,35-44 years,Male,75.0,190461.0,39.4,0,UT
Utah,2013.0,45-54 years,Female,63.0,152363.0,41.3,0,UT
Utah,2013.0,45-54 years,Male,73.0,153306.0,47.6,0,UT
Utah,2013.0,55-64 years,Female,48.0,137007.0,35.0,0,UT
Utah,2013.0,55-64 years,Male,39.0,132475.0,29.4,0,UT
Utah,2014.0,20-24 years,Male,29.0,126450.0,22.9,0,UT
Utah,2014.0,25-34 years,Female,37.0,216914.0,17.1,0,UT
Utah,2014.0,25-34 years,Male,106.0,223147.0,47.5,0,UT
Utah,2014.0,35-44 years,Female,78.0,189234.0,41.2,0,UT
Utah,2014.0,35-44 years,Male,77.0,197142.0,39.1,0,UT
Utah,2014.0,45-54 years,Female,75.0,152731.0,49.1,0,UT
Utah,2014.0,45-54 years,Male,63.0,153973.0,40.9,0,UT
Utah,2014.0,55-64 years,Female,43.0,140811.0,30.5,0,UT
Utah,2014.0,55-64 years,Male,52.0,135822.0,38.3,0,UT
Utah,2014.0,65-74 years,Female,10.0,89951.0,11.1,1,UT
Utah,2015.0,20-24 years,Female,12.0,122960.0,9.8,1,UT
Utah,2015.0,20-24 years,Male,29.0,128526.0,22.6,0,UT
Utah,2015.0,25-34 years,Female,49.0,217782.0,22.5,0,UT
Utah,2015.0,25-34 years,Male,103.0,223736.0,46.0,0,UT
Utah,2015.0,35-44 years,Female,84.0,195679.0,42.9,0,UT
Utah,2015.0,35-44 years,Male,82.0,203663.0,40.3,0,UT
Utah,2015.0,45-54 years,Female,73.0,154031.0,47.4,0,UT
Utah,2015.0,45-54 years,Male,66.0,155910.0,42.3,0,UT
Utah,2015.0,55-64 years,Female,63.0,144773.0,43.5,0,UT
Utah,2015.0,55-64 years,Male,53.0,139660.0,37.9,0,UT
Vermont,2003.0,35-44 years,Male,17.0,46896.0,36.3,1,VT
Vermont,2003.0,45-54 years,Male,13.0,49143.0,26.5,1,VT
Vermont,2004.0,25-34 years,Male,10.0,34156.0,29.3,1,VT
Vermont,2004.0,35-44 years,Male,10.0,45699.0,21.9,1,VT
Vermont,2005.0,35-44 years,Male,11.0,44870.0,24.5,1,VT
Vermont,2006.0,25-34 years,Male,12.0,33215.0,36.1,1,VT
Vermont,2006.0,35-44 years,Male,17.0,43857.0,38.8,1,VT
Vermont,2006.0,45-54 years,Female,11.0,52652.0,20.9,1,VT
Vermont,2007.0,35-44 years,Female,12.0,43902.0,27.3,1,VT
Vermont,2007.0,35-44 years,Male,11.0,42625.0,25.8,1,VT
Vermont,2007.0,45-54 years,Male,12.0,50858.0,23.6,1,VT
Vermont,2008.0,45-54 years,Female,12.0,52689.0,22.8,1,VT
Vermont,2008.0,45-54 years,Male,16.0,50818.0,31.5,1,VT
Vermont,2009.0,25-34 years,Male,10.0,33953.0,29.5,1,VT
Vermont,2009.0,45-54 years,Male,11.0,50635.0,21.7,1,VT
Vermont,2011.0,35-44 years,Male,12.0,37227.0,32.2,1,VT
Vermont,2011.0,45-54 years,Female,14.0,51144.0,27.4,1,VT
Vermont,2011.0,45-54 years,Male,11.0,48894.0,22.5,1,VT
Vermont,2012.0,25-34 years,Male,11.0,35327.0,31.1,1,VT
Vermont,2012.0,45-54 years,Male,13.0,47575.0,27.3,1,VT
Vermont,2012.0,55-64 years,Male,10.0,46522.0,21.5,1,VT
Vermont,2013.0,25-34 years,Male,13.0,35805.0,36.3,1,VT
Vermont,2013.0,35-44 years,Female,12.0,36969.0,32.5,1,VT
Vermont,2013.0,35-44 years,Male,14.0,35937.0,39.0,1,VT
Vermont,2013.0,45-54 years,Male,14.0,46043.0,30.4,1,VT
Vermont,2013.0,55-64 years,Male,11.0,46789.0,23.5,1,VT
Vermont,2014.0,25-34 years,Female,10.0,35868.0,27.9,1,VT
Vermont,2014.0,25-34 years,Male,15.0,35949.0,41.7,1,VT
Vermont,2014.0,35-44 years,Male,14.0,35275.0,39.7,1,VT
Vermont,2015.0,25-34 years,Male,23.0,35977.0,63.9,0,VT
Vermont,2015.0,35-44 years,Male,13.0,34873.0,37.3,1,VT
Vermont,2015.0,45-54 years,Female,14.0,45688.0,30.6,1,VT
Vermont,2015.0,45-54 years,Male,14.0,43567.0,32.1,1,VT
Virginia,1999.0,20-24 years,Male,11.0,243571.0,4.5,1,VA
Virginia,1999.0,25-34 years,Female,27.0,522405.0,5.2,0,VA
Virginia,1999.0,25-34 years,Male,49.0,526030.0,9.3,0,VA
Virginia,1999.0,35-44 years,Female,44.0,601916.0,7.3,0,VA
Virginia,1999.0,35-44 years,Male,100.0,588717.0,17.0,0,VA
Virginia,1999.0,45-54 years,Female,22.0,497248.0,4.4,0,VA
Virginia,1999.0,45-54 years,Male,52.0,474690.0,11.0,0,VA
Virginia,1999.0,55-64 years,Female,12.0,317349.0,3.8,1,VA
Virginia,1999.0,55-64 years,Male,11.0,297502.0,3.7,1,VA
Virginia,2000.0,20-24 years,Male,28.0,249728.0,11.2,0,VA
Virginia,2000.0,25-34 years,Female,19.0,515449.0,3.7,1,VA
Virginia,2000.0,25-34 years,Male,54.0,520966.0,10.4,0,VA
Virginia,2000.0,35-44 years,Female,63.0,606314.0,10.4,0,VA
Virginia,2000.0,35-44 years,Male,114.0,593486.0,19.2,0,VA
Virginia,2000.0,45-54 years,Female,28.0,511052.0,5.5,0,VA
Virginia,2000.0,45-54 years,Male,47.0,487298.0,9.6,0,VA
Virginia,2000.0,55-64 years,Female,13.0,325518.0,4.0,1,VA
Virginia,2001.0,20-24 years,Female,11.0,240568.0,4.6,1,VA
Virginia,2001.0,20-24 years,Male,21.0,259845.0,8.1,0,VA
Virginia,2001.0,25-34 years,Female,23.0,510047.0,4.5,0,VA
Virginia,2001.0,25-34 years,Male,57.0,515628.0,11.1,0,VA
Virginia,2001.0,35-44 years,Female,61.0,607785.0,10.0,0,VA
Virginia,2001.0,35-44 years,Male,126.0,593981.0,21.2,0,VA
Virginia,2001.0,45-54 years,Female,33.0,535234.0,6.2,0,VA
Virginia,2001.0,45-54 years,Male,71.0,510141.0,13.9,0,VA
Virginia,2001.0,55-64 years,Female,11.0,339149.0,3.2,1,VA
Virginia,2001.0,55-64 years,Male,14.0,318881.0,4.4,1,VA
Virginia,2002.0,20-24 years,Female,12.0,245962.0,4.9,1,VA
Virginia,2002.0,20-24 years,Male,29.0,263575.0,11.0,0,VA
Virginia,2002.0,25-34 years,Female,25.0,507923.0,4.9,0,VA
Virginia,2002.0,25-34 years,Male,78.0,510683.0,15.3,0,VA
Virginia,2002.0,35-44 years,Female,69.0,605657.0,11.4,0,VA
Virginia,2002.0,35-44 years,Male,128.0,588706.0,21.7,0,VA
Virginia,2002.0,45-54 years,Female,44.0,542463.0,8.1,0,VA
Virginia,2002.0,45-54 years,Male,76.0,517372.0,14.7,0,VA
Virginia,2003.0,20-24 years,Female,12.0,252432.0,4.8,1,VA
Virginia,2003.0,20-24 years,Male,24.0,270869.0,8.9,0,VA
Virginia,2003.0,25-34 years,Female,31.0,507432.0,6.1,0,VA
Virginia,2003.0,25-34 years,Male,84.0,506651.0,16.6,0,VA
Virginia,2003.0,35-44 years,Female,76.0,600889.0,12.6,0,VA
Virginia,2003.0,35-44 years,Male,109.0,581644.0,18.7,0,VA
Virginia,2003.0,45-54 years,Female,53.0,552182.0,9.6,0,VA
Virginia,2003.0,45-54 years,Male,78.0,525725.0,14.8,0,VA
Virginia,2003.0,55-64 years,Female,23.0,383715.0,6.0,0,VA
Virginia,2003.0,55-64 years,Male,17.0,360265.0,4.7,1,VA
Virginia,2004.0,15-19 years,Male,10.0,268943.0,3.7,1,VA
Virginia,2004.0,20-24 years,Female,15.0,260010.0,5.8,1,VA
Virginia,2004.0,20-24 years,Male,38.0,277397.0,13.7,0,VA
Virginia,2004.0,25-34 years,Female,31.0,508417.0,6.1,0,VA
Virginia,2004.0,25-34 years,Male,87.0,507890.0,17.1,0,VA
Virginia,2004.0,35-44 years,Female,68.0,598641.0,11.4,0,VA
Virginia,2004.0,35-44 years,Male,106.0,577077.0,18.4,0,VA
Virginia,2004.0,45-54 years,Female,59.0,564968.0,10.4,0,VA
Virginia,2004.0,45-54 years,Male,91.0,537026.0,16.9,0,VA
Virginia,2004.0,55-64 years,Male,21.0,378392.0,5.5,0,VA
Virginia,2005.0,15-19 years,Male,11.0,274179.0,4.0,1,VA
Virginia,2005.0,20-24 years,Male,35.0,285461.0,12.3,0,VA
Virginia,2005.0,25-34 years,Female,38.0,510170.0,7.4,0,VA
Virginia,2005.0,25-34 years,Male,82.0,508900.0,16.1,0,VA
Virginia,2005.0,35-44 years,Female,78.0,595787.0,13.1,0,VA
Virginia,2005.0,35-44 years,Male,112.0,575168.0,19.5,0,VA
Virginia,2005.0,45-54 years,Female,53.0,576532.0,9.2,0,VA
Virginia,2005.0,45-54 years,Male,72.0,548824.0,13.1,0,VA
Virginia,2005.0,55-64 years,Female,33.0,421519.0,7.8,0,VA
Virginia,2005.0,55-64 years,Male,29.0,394007.0,7.4,0,VA
Virginia,2006.0,15-19 years,Male,11.0,278886.0,3.9,1,VA
Virginia,2006.0,20-24 years,Female,16.0,269078.0,5.9,1,VA
Virginia,2006.0,20-24 years,Male,34.0,292223.0,11.6,0,VA
Virginia,2006.0,25-34 years,Female,38.0,511840.0,7.4,0,VA
Virginia,2006.0,25-34 years,Male,88.0,512127.0,17.2,0,VA
Virginia,2006.0,35-44 years,Female,78.0,592823.0,13.2,0,VA
Virginia,2006.0,35-44 years,Male,116.0,573852.0,20.2,0,VA
Virginia,2006.0,45-54 years,Female,81.0,587400.0,13.8,0,VA
Virginia,2006.0,45-54 years,Male,111.0,561358.0,19.8,0,VA
Virginia,2006.0,55-64 years,Female,21.0,437843.0,4.8,0,VA
Virginia,2006.0,55-64 years,Male,13.0,408287.0,3.2,1,VA
Virginia,2007.0,20-24 years,Female,18.0,271838.0,6.6,1,VA
Virginia,2007.0,20-24 years,Male,45.0,292562.0,15.4,0,VA
Virginia,2007.0,25-34 years,Female,50.0,515726.0,9.7,0,VA
Virginia,2007.0,25-34 years,Male,105.0,516854.0,20.3,0,VA
Virginia,2007.0,35-44 years,Female,86.0,586192.0,14.7,0,VA
Virginia,2007.0,35-44 years,Male,109.0,568133.0,19.2,0,VA
Virginia,2007.0,45-54 years,Female,88.0,597258.0,14.7,0,VA
Virginia,2007.0,45-54 years,Male,105.0,570988.0,18.4,0,VA
Virginia,2007.0,55-64 years,Female,25.0,452625.0,5.5,0,VA
Virginia,2007.0,55-64 years,Male,23.0,421361.0,5.5,0,VA
Virginia,2007.0,65-74 years,Female,11.0,262710.0,4.2,1,VA
Virginia,2008.0,15-19 years,Male,17.0,283137.0,6.0,1,VA
Virginia,2008.0,20-24 years,Female,23.0,272353.0,8.4,0,VA
Virginia,2008.0,20-24 years,Male,39.0,291453.0,13.4,0,VA
Virginia,2008.0,25-34 years,Female,56.0,524573.0,10.7,0,VA
Virginia,2008.0,25-34 years,Male,106.0,526613.0,20.1,0,VA
Virginia,2008.0,35-44 years,Female,83.0,577024.0,14.4,0,VA
Virginia,2008.0,35-44 years,Male,111.0,561243.0,19.8,0,VA
Virginia,2008.0,45-54 years,Female,73.0,606224.0,12.0,0,VA
Virginia,2008.0,45-54 years,Male,114.0,579782.0,19.7,0,VA
Virginia,2008.0,55-64 years,Female,30.0,465012.0,6.5,0,VA
Virginia,2008.0,55-64 years,Male,32.0,431700.0,7.4,0,VA
Virginia,2009.0,20-24 years,Female,16.0,275504.0,5.8,1,VA
Virginia,2009.0,20-24 years,Male,41.0,292667.0,14.0,0,VA
Virginia,2009.0,25-34 years,Female,40.0,535689.0,7.5,0,VA
Virginia,2009.0,25-34 years,Male,107.0,536665.0,19.9,0,VA
Virginia,2009.0,35-44 years,Female,88.0,567107.0,15.5,0,VA
Virginia,2009.0,35-44 years,Male,105.0,552177.0,19.0,0,VA
Virginia,2009.0,45-54 years,Female,76.0,615470.0,12.3,0,VA
Virginia,2009.0,45-54 years,Male,103.0,588655.0,17.5,0,VA
Virginia,2009.0,55-64 years,Female,32.0,481695.0,6.6,0,VA
Virginia,2009.0,55-64 years,Male,36.0,446545.0,8.1,0,VA
Virginia,2009.0,65-74 years,Female,12.0,286122.0,4.2,1,VA
Virginia,2010.0,15-19 years,Male,10.0,281502.0,3.6,1,VA
Virginia,2010.0,20-24 years,Female,11.0,278050.0,4.0,1,VA
Virginia,2010.0,20-24 years,Male,28.0,294041.0,9.5,0,VA
Virginia,2010.0,25-34 years,Female,41.0,544795.0,7.5,0,VA
Virginia,2010.0,25-34 years,Male,88.0,545624.0,16.1,0,VA
Virginia,2010.0,35-44 years,Female,70.0,560390.0,12.5,0,VA
Virginia,2010.0,35-44 years,Male,63.0,548538.0,11.5,0,VA
Virginia,2010.0,45-54 years,Female,65.0,620228.0,10.5,0,VA
Virginia,2010.0,45-54 years,Male,92.0,593772.0,15.5,0,VA
Virginia,2010.0,55-64 years,Female,28.0,496060.0,5.6,0,VA
Virginia,2010.0,55-64 years,Male,35.0,458904.0,7.6,0,VA
Virginia,2011.0,15-19 years,Male,10.0,279446.0,3.6,1,VA
Virginia,2011.0,20-24 years,Female,20.0,283806.0,7.0,0,VA
Virginia,2011.0,20-24 years,Male,50.0,301048.0,16.6,0,VA
Virginia,2011.0,25-34 years,Female,53.0,559336.0,9.5,0,VA
Virginia,2011.0,25-34 years,Male,115.0,564208.0,20.4,0,VA
Virginia,2011.0,35-44 years,Female,81.0,553023.0,14.6,0,VA
Virginia,2011.0,35-44 years,Male,122.0,541392.0,22.5,0,VA
Virginia,2011.0,45-54 years,Female,97.0,618148.0,15.7,0,VA
Virginia,2011.0,45-54 years,Male,110.0,593031.0,18.5,0,VA
Virginia,2011.0,55-64 years,Female,37.0,517549.0,7.1,0,VA
Virginia,2011.0,55-64 years,Male,56.0,477484.0,11.7,0,VA
Virginia,2011.0,65-74 years,Female,20.0,305888.0,6.5,0,VA
Virginia,2012.0,20-24 years,Female,20.0,287230.0,7.0,0,VA
Virginia,2012.0,20-24 years,Male,39.0,305115.0,12.8,0,VA
Virginia,2012.0,25-34 years,Female,61.0,567501.0,10.7,0,VA
Virginia,2012.0,25-34 years,Male,116.0,576660.0,20.1,0,VA
Virginia,2012.0,35-44 years,Female,83.0,551427.0,15.1,0,VA
Virginia,2012.0,35-44 years,Male,101.0,541280.0,18.7,0,VA
Virginia,2012.0,45-54 years,Female,94.0,613941.0,15.3,0,VA
Virginia,2012.0,45-54 years,Male,104.0,588415.0,17.7,0,VA
Virginia,2012.0,55-64 years,Female,27.0,523230.0,5.2,0,VA
Virginia,2012.0,55-64 years,Male,47.0,483068.0,9.7,0,VA
Virginia,2013.0,20-24 years,Female,19.0,290613.0,6.5,1,VA
Virginia,2013.0,20-24 years,Male,41.0,310079.0,13.2,0,VA
Virginia,2013.0,25-34 years,Female,66.0,574920.0,11.5,0,VA
Virginia,2013.0,25-34 years,Male,151.0,588669.0,25.7,0,VA
Virginia,2013.0,35-44 years,Female,79.0,550098.0,14.4,0,VA
Virginia,2013.0,35-44 years,Male,118.0,541127.0,21.8,0,VA
Virginia,2013.0,45-54 years,Female,90.0,607605.0,14.8,0,VA
Virginia,2013.0,45-54 years,Male,120.0,582074.0,20.6,0,VA
Virginia,2013.0,55-64 years,Female,39.0,532136.0,7.3,0,VA
Virginia,2013.0,55-64 years,Male,72.0,491310.0,14.7,0,VA
Virginia,2013.0,65-74 years,Female,13.0,345488.0,3.8,1,VA
Virginia,2013.0,65-74 years,Male,12.0,303760.0,4.0,1,VA
Virginia,2014.0,20-24 years,Female,21.0,291777.0,7.2,0,VA
Virginia,2014.0,20-24 years,Male,49.0,312324.0,15.7,0,VA
Virginia,2014.0,25-34 years,Female,72.0,579984.0,12.4,0,VA
Virginia,2014.0,25-34 years,Male,151.0,596141.0,25.3,0,VA
Virginia,2014.0,35-44 years,Female,101.0,549350.0,18.4,0,VA
Virginia,2014.0,35-44 years,Male,152.0,540527.0,28.1,0,VA
Virginia,2014.0,45-54 years,Female,89.0,601368.0,14.8,0,VA
Virginia,2014.0,45-54 years,Male,144.0,576056.0,25.0,0,VA
Virginia,2014.0,55-64 years,Female,56.0,541418.0,10.3,0,VA
Virginia,2014.0,55-64 years,Male,88.0,499620.0,17.6,0,VA
Virginia,2014.0,65-74 years,Female,16.0,362025.0,4.4,1,VA
Virginia,2014.0,65-74 years,Male,12.0,317336.0,3.8,1,VA
Virginia,2015.0,15-19 years,Male,11.0,274192.0,4.0,1,VA
Virginia,2015.0,20-24 years,Female,19.0,289702.0,6.6,1,VA
Virginia,2015.0,20-24 years,Male,66.0,310345.0,21.3,0,VA
Virginia,2015.0,25-34 years,Female,86.0,582640.0,14.8,0,VA
Virginia,2015.0,25-34 years,Male,189.0,601045.0,31.4,0,VA
Virginia,2015.0,35-44 years,Female,90.0,548401.0,16.4,0,VA
Virginia,2015.0,35-44 years,Male,164.0,541071.0,30.3,0,VA
Virginia,2015.0,45-54 years,Female,98.0,596147.0,16.4,0,VA
Virginia,2015.0,45-54 years,Male,126.0,570969.0,22.1,0,VA
Virginia,2015.0,55-64 years,Female,58.0,551721.0,10.5,0,VA
Virginia,2015.0,55-64 years,Male,89.0,509216.0,17.5,0,VA
Virginia,2015.0,65-74 years,Female,11.0,377423.0,2.9,1,VA
Virginia,2015.0,65-74 years,Male,13.0,330280.0,3.9,1,VA
Washington,1999.0,20-24 years,Male,20.0,196007.0,10.2,0,WA
Washington,1999.0,25-34 years,Female,35.0,411936.0,8.5,0,WA
Washington,1999.0,25-34 years,Male,66.0,429987.0,15.3,0,WA
Washington,1999.0,35-44 years,Female,57.0,488094.0,11.7,0,WA
Washington,1999.0,35-44 years,Male,136.0,493491.0,27.6,0,WA
Washington,1999.0,45-54 years,Female,49.0,413578.0,11.8,0,WA
Washington,1999.0,45-54 years,Male,98.0,409640.0,23.9,0,WA
Washington,1999.0,55-64 years,Female,16.0,243311.0,6.6,1,WA
Washington,1999.0,55-64 years,Male,26.0,239401.0,10.9,0,WA
Washington,2000.0,20-24 years,Male,19.0,200860.0,9.5,1,WA
Washington,2000.0,25-34 years,Female,24.0,410921.0,5.8,0,WA
Washington,2000.0,25-34 years,Male,63.0,430198.0,14.6,0,WA
Washington,2000.0,35-44 years,Female,73.0,484747.0,15.1,0,WA
Washington,2000.0,35-44 years,Male,133.0,490238.0,27.1,0,WA
Washington,2000.0,45-54 years,Female,51.0,425331.0,12.0,0,WA
Washington,2000.0,45-54 years,Male,118.0,420499.0,28.1,0,WA
Washington,2000.0,55-64 years,Female,16.0,250029.0,6.4,1,WA
Washington,2000.0,55-64 years,Male,15.0,246492.0,6.1,1,WA
Washington,2000.0,65-74 years,Female,10.0,180222.0,5.5,1,WA
Washington,2001.0,25-34 years,Female,34.0,408397.0,8.3,0,WA
Washington,2001.0,25-34 years,Male,63.0,428869.0,14.7,0,WA
Washington,2001.0,35-44 years,Female,64.0,480508.0,13.3,0,WA
Washington,2001.0,35-44 years,Male,117.0,487832.0,24.0,0,WA
Washington,2001.0,45-54 years,Female,49.0,444939.0,11.0,0,WA
Washington,2001.0,45-54 years,Male,89.0,439908.0,20.2,0,WA
Washington,2001.0,55-64 years,Female,17.0,262650.0,6.5,1,WA
Washington,2001.0,55-64 years,Male,22.0,258680.0,8.5,0,WA
Washington,2002.0,20-24 years,Male,14.0,222381.0,6.3,1,WA
Washington,2002.0,25-34 years,Female,33.0,409092.0,8.1,0,WA
Washington,2002.0,25-34 years,Male,69.0,428521.0,16.1,0,WA
Washington,2002.0,35-44 years,Female,98.0,474156.0,20.7,0,WA
Washington,2002.0,35-44 years,Male,128.0,480884.0,26.6,0,WA
Washington,2002.0,45-54 years,Female,82.0,451605.0,18.2,0,WA
Washington,2002.0,45-54 years,Male,115.0,445902.0,25.8,0,WA
Washington,2002.0,55-64 years,Female,21.0,284587.0,7.4,0,WA
Washington,2002.0,55-64 years,Male,29.0,280030.0,10.4,0,WA
Washington,2003.0,20-24 years,Male,32.0,226944.0,14.1,0,WA
Washington,2003.0,25-34 years,Female,41.0,408885.0,10.0,0,WA
Washington,2003.0,25-34 years,Male,77.0,424729.0,18.1,0,WA
Washington,2003.0,35-44 years,Female,86.0,467867.0,18.4,0,WA
Washington,2003.0,35-44 years,Male,123.0,473258.0,26.0,0,WA
Washington,2003.0,45-54 years,Female,84.0,460369.0,18.2,0,WA
Washington,2003.0,45-54 years,Male,145.0,454529.0,31.9,0,WA
Washington,2003.0,55-64 years,Female,27.0,302771.0,8.9,0,WA
Washington,2003.0,55-64 years,Male,38.0,296536.0,12.8,0,WA
Washington,2004.0,15-19 years,Male,13.0,228095.0,5.7,1,WA
Washington,2004.0,20-24 years,Female,12.0,216403.0,5.5,1,WA
Washington,2004.0,20-24 years,Male,26.0,226435.0,11.5,0,WA
Washington,2004.0,25-34 years,Female,39.0,412378.0,9.5,0,WA
Washington,2004.0,25-34 years,Male,61.0,423083.0,14.4,0,WA
Washington,2004.0,35-44 years,Female,97.0,465463.0,20.8,0,WA
Washington,2004.0,35-44 years,Male,147.0,470939.0,31.2,0,WA
Washington,2004.0,45-54 years,Female,110.0,469647.0,23.4,0,WA
Washington,2004.0,45-54 years,Male,173.0,462693.0,37.4,0,WA
Washington,2004.0,55-64 years,Female,36.0,322235.0,11.2,0,WA
Washington,2004.0,55-64 years,Male,56.0,314732.0,17.8,0,WA
Washington,2004.0,65-74 years,Male,10.0,168605.0,5.9,1,WA
Washington,2005.0,15-19 years,Male,10.0,231427.0,4.3,1,WA
Washington,2005.0,20-24 years,Female,11.0,216486.0,5.1,1,WA
Washington,2005.0,20-24 years,Male,36.0,231092.0,15.6,0,WA
Washington,2005.0,25-34 years,Female,39.0,415141.0,9.4,0,WA
Washington,2005.0,25-34 years,Male,72.0,423580.0,17.0,0,WA
Washington,2005.0,35-44 years,Female,80.0,464622.0,17.2,0,WA
Washington,2005.0,35-44 years,Male,141.0,470850.0,29.9,0,WA
Washington,2005.0,45-54 years,Female,119.0,477525.0,24.9,0,WA
Washington,2005.0,45-54 years,Male,190.0,470820.0,40.4,0,WA
Washington,2005.0,55-64 years,Female,50.0,342119.0,14.6,0,WA
Washington,2005.0,55-64 years,Male,63.0,333128.0,18.9,0,WA
Washington,2006.0,15-19 years,Male,17.0,235011.0,7.2,1,WA
Washington,2006.0,20-24 years,Female,11.0,217351.0,5.1,1,WA
Washington,2006.0,20-24 years,Male,36.0,234643.0,15.3,0,WA
Washington,2006.0,25-34 years,Female,55.0,423818.0,13.0,0,WA
Washington,2006.0,25-34 years,Male,83.0,432118.0,19.2,0,WA
Washington,2006.0,35-44 years,Female,87.0,464108.0,18.7,0,WA
Washington,2006.0,35-44 years,Male,129.0,471954.0,27.3,0,WA
Washington,2006.0,45-54 years,Female,147.0,485963.0,30.2,0,WA
Washington,2006.0,45-54 years,Male,166.0,479648.0,34.6,0,WA
Washington,2006.0,55-64 years,Female,47.0,362597.0,13.0,0,WA
Washington,2006.0,55-64 years,Male,64.0,350672.0,18.3,0,WA
Washington,2006.0,65-74 years,Female,17.0,197762.0,8.6,1,WA
Washington,2006.0,65-74 years,Male,14.0,181065.0,7.7,1,WA
Washington,2007.0,15-19 years,Male,14.0,238146.0,5.9,1,WA
Washington,2007.0,20-24 years,Female,16.0,216679.0,7.4,1,WA
Washington,2007.0,20-24 years,Male,43.0,232404.0,18.5,0,WA
Washington,2007.0,25-34 years,Female,64.0,432817.0,14.8,0,WA
Washington,2007.0,25-34 years,Male,112.0,439420.0,25.5,0,WA
Washington,2007.0,35-44 years,Female,90.0,461288.0,19.5,0,WA
Washington,2007.0,35-44 years,Male,133.0,469806.0,28.3,0,WA
Washington,2007.0,45-54 years,Female,129.0,492790.0,26.2,0,WA
Washington,2007.0,45-54 years,Male,176.0,486262.0,36.2,0,WA
Washington,2007.0,55-64 years,Female,65.0,380899.0,17.1,0,WA
Washington,2007.0,55-64 years,Male,66.0,366699.0,18.0,0,WA
Washington,2007.0,65-74 years,Female,14.0,205202.0,6.8,1,WA
Washington,2007.0,65-74 years,Male,10.0,188923.0,5.3,1,WA
Washington,2008.0,15-19 years,Male,16.0,240297.0,6.7,1,WA
Washington,2008.0,20-24 years,Male,46.0,236926.0,19.4,0,WA
Washington,2008.0,25-34 years,Female,51.0,442878.0,11.5,0,WA
Washington,2008.0,25-34 years,Male,95.0,456143.0,20.8,0,WA
Washington,2008.0,35-44 years,Female,88.0,455149.0,19.3,0,WA
Washington,2008.0,35-44 years,Male,133.0,465238.0,28.6,0,WA
Washington,2008.0,45-54 years,Female,162.0,495302.0,32.7,0,WA
Washington,2008.0,45-54 years,Male,200.0,490122.0,40.8,0,WA
Washington,2008.0,55-64 years,Female,87.0,397035.0,21.9,0,WA
Washington,2008.0,55-64 years,Male,68.0,380160.0,17.9,0,WA
Washington,2008.0,65-74 years,Female,10.0,216136.0,4.6,1,WA
Washington,2008.0,65-74 years,Male,17.0,200342.0,8.5,1,WA
Washington,2009.0,15-19 years,Male,14.0,239910.0,5.8,1,WA
Washington,2009.0,20-24 years,Female,12.0,222680.0,5.4,1,WA
Washington,2009.0,20-24 years,Male,39.0,239913.0,16.3,0,WA
Washington,2009.0,25-34 years,Female,57.0,452944.0,12.6,0,WA
Washington,2009.0,25-34 years,Male,112.0,470354.0,23.8,0,WA
Washington,2009.0,35-44 years,Female,96.0,450903.0,21.3,0,WA
Washington,2009.0,35-44 years,Male,131.0,461541.0,28.4,0,WA
Washington,2009.0,45-54 years,Female,140.0,496614.0,28.2,0,WA
Washington,2009.0,45-54 years,Male,163.0,492755.0,33.1,0,WA
Washington,2009.0,55-64 years,Female,90.0,414057.0,21.7,0,WA
Washington,2009.0,55-64 years,Male,73.0,395162.0,18.5,0,WA
Washington,2009.0,65-74 years,Female,18.0,228553.0,7.9,1,WA
Washington,2009.0,65-74 years,Male,15.0,211813.0,7.1,1,WA
Washington,2010.0,15-19 years,Male,17.0,237577.0,7.2,1,WA
Washington,2010.0,20-24 years,Female,17.0,223381.0,7.6,1,WA
Washington,2010.0,20-24 years,Male,36.0,238131.0,15.1,0,WA
Washington,2010.0,25-34 years,Female,50.0,458904.0,10.9,0,WA
Washington,2010.0,25-34 years,Male,93.0,474877.0,19.6,0,WA
Washington,2010.0,35-44 years,Female,87.0,448868.0,19.4,0,WA
Washington,2010.0,35-44 years,Male,106.0,459437.0,23.1,0,WA
Washington,2010.0,45-54 years,Female,127.0,495701.0,25.6,0,WA
Washington,2010.0,45-54 years,Male,170.0,492504.0,34.5,0,WA
Washington,2010.0,55-64 years,Female,74.0,427466.0,17.3,0,WA
Washington,2010.0,55-64 years,Male,84.0,407699.0,20.6,0,WA
Washington,2010.0,65-74 years,Female,20.0,237396.0,8.4,0,WA
Washington,2010.0,65-74 years,Male,13.0,219824.0,5.9,1,WA
Washington,2011.0,15-19 years,Male,13.0,231294.0,5.6,1,WA
Washington,2011.0,20-24 years,Female,16.0,231667.0,6.9,1,WA
Washington,2011.0,20-24 years,Male,38.0,250702.0,15.2,0,WA
Washington,2011.0,25-34 years,Female,67.0,469602.0,14.3,0,WA
Washington,2011.0,25-34 years,Male,104.0,491277.0,21.2,0,WA
Washington,2011.0,35-44 years,Female,86.0,447571.0,19.2,0,WA
Washington,2011.0,35-44 years,Male,137.0,459556.0,29.8,0,WA
Washington,2011.0,45-54 years,Female,132.0,488046.0,27.0,0,WA
Washington,2011.0,45-54 years,Male,152.0,486311.0,31.3,0,WA
